Training IMPALA 1 with the following parameter dict:
{'total_steps': 4000000.0, 'num_envs': 32, 'num_steps': 256, 'num_levels': 200, 'num_epochs': 3, 'batch_size': 512, 'eps': 0.2, 'grad_eps': 0.5, 'value_coef': 0.5, 'entropy_coef': 0.01, 'c1': 0.5, 'c2': 0.01, 'num_actions': 15, 'in_channels': 3, 'feature_dim': 64, 'env_name': 'starpilot', 'use_background': False}
non stabelized  impala
Observation space: Box([[[0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  ...
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  ...
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  ...
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]]], [[[1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  ...
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]]

 [[1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  ...
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]]

 [[1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  ...
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]]], (3, 64, 64), float32)
Action space: 15
Step: 8192	Mean reward: 3.90625	 Loss: 0.23335455358028412
Step: 286720	Mean reward: 9.6875	 Loss: -0.033976443111896515
Step: 294912	Mean reward: 9.03125	 Loss: -0.0387994647026062
Step: 303104	Mean reward: 9.3125	 Loss: 0.03074047714471817
Step: 311296	Mean reward: 9.53125	 Loss: 0.022447627037763596
Step: 319488	Mean reward: 9.125	 Loss: -0.024170616641640663
Step: 327680	Mean reward: 9.53125	 Loss: -0.043659839779138565
Step: 335872	Mean reward: 10.0	 Loss: -0.04830710589885712
Step: 344064	Mean reward: 9.5625	 Loss: -0.009441295638680458
Step: 352256	Mean reward: 10.9375	 Loss: -0.041970327496528625
Step: 360448	Mean reward: 8.84375	 Loss: -0.045923568308353424
Step: 368640	Mean reward: 9.125	 Loss: -0.12115372717380524
Step: 376832	Mean reward: 11.28125	 Loss: -0.08076313138008118
Step: 385024	Mean reward: 8.875	 Loss: -0.0203561969101429
Step: 393216	Mean reward: 9.84375	 Loss: -0.08689874410629272
Step: 401408	Mean reward: 12.03125	 Loss: -0.11507850885391235
Step: 409600	Mean reward: 9.5625	 Loss: -0.0355837345123291
Step: 417792	Mean reward: 10.6875	 Loss: -0.06326065212488174
Step: 425984	Mean reward: 11.125	 Loss: -0.10086662322282791
Step: 434176	Mean reward: 11.15625	 Loss: -0.06761816143989563
Step: 442368	Mean reward: 9.4375	 Loss: -0.03374124690890312
Step: 450560	Mean reward: 11.0	 Loss: -0.09664042294025421
Step: 458752	Mean reward: 9.8125	 Loss: -0.03589890897274017
Step: 466944	Mean reward: 11.03125	 Loss: -0.05564407259225845
Step: 475136	Mean reward: 11.4375	 Loss: -0.04884306341409683
Step: 483328	Mean reward: 11.5	 Loss: -0.03170575574040413
Step: 491520	Mean reward: 9.625	 Loss: -0.06823515892028809
Step: 499712	Mean reward: 12.71875	 Loss: -0.07359441369771957
Step: 507904	Mean reward: 10.40625	 Loss: -0.11419603228569031
Step: 516096	Mean reward: 8.65625	 Loss: -0.09583071619272232
Step: 524288	Mean reward: 9.625	 Loss: -0.09729185700416565
Step: 532480	Mean reward: 10.71875	 Loss: -0.0815441831946373
Step: 540672	Mean reward: 9.875	 Loss: -0.05563972890377045
Step: 548864	Mean reward: 9.40625	 Loss: -0.08196502923965454
Step: 557056	Mean reward: 11.78125	 Loss: -0.060164645314216614
Step: 565248	Mean reward: 12.875	 Loss: -0.04067106544971466
Step: 573440	Mean reward: 10.03125	 Loss: -0.17769798636436462
Step: 581632	Mean reward: 10.6875	 Loss: -0.09178312122821808
Step: 589824	Mean reward: 10.96875	 Loss: -0.12686020135879517
Step: 598016	Mean reward: 10.8125	 Loss: -0.12359695136547089
Step: 606208	Mean reward: 10.96875	 Loss: -0.09793145209550858
Step: 614400	Mean reward: 11.625	 Loss: -0.1337721347808838
Step: 622592	Mean reward: 11.15625	 Loss: -0.03895334154367447
Step: 630784	Mean reward: 11.75	 Loss: -0.08554240316152573
Step: 638976	Mean reward: 11.34375	 Loss: -0.10030923783779144
Step: 647168	Mean reward: 11.5	 Loss: -0.07499279826879501
Step: 655360	Mean reward: 11.09375	 Loss: -0.05163513869047165
Step: 663552	Mean reward: 10.0625	 Loss: -0.03710024058818817
Step: 671744	Mean reward: 10.8125	 Loss: -0.10653118789196014
Step: 679936	Mean reward: 10.75	 Loss: -0.08351585268974304
Step: 688128	Mean reward: 11.65625	 Loss: -0.0781029462814331
Step: 696320	Mean reward: 11.40625	 Loss: -0.15648391842842102
Step: 704512	Mean reward: 10.84375	 Loss: -0.0919780284166336
Step: 712704	Mean reward: 11.96875	 Loss: -0.10490629076957703
Step: 720896	Mean reward: 10.0625	 Loss: -0.12326604872941971
Step: 729088	Mean reward: 11.78125	 Loss: -0.035849712789058685
Step: 737280	Mean reward: 12.25	 Loss: -0.08046679198741913
Step: 745472	Mean reward: 10.1875	 Loss: -0.09676382690668106
Step: 753664	Mean reward: 11.28125	 Loss: -0.03562746196985245
Step: 761856	Mean reward: 11.5625	 Loss: -0.09552718698978424
Step: 770048	Mean reward: 12.0625	 Loss: -0.08083949983119965
Step: 778240	Mean reward: 11.53125	 Loss: -0.020899923518300056
Step: 786432	Mean reward: 11.96875	 Loss: -0.1579907238483429
Step: 794624	Mean reward: 11.3125	 Loss: -0.06537071615457535
Step: 802816	Mean reward: 12.09375	 Loss: -0.04628508910536766
Step: 811008	Mean reward: 12.0625	 Loss: -0.1007600650191307
Step: 819200	Mean reward: 11.125	 Loss: -0.13693320751190186
Step: 827392	Mean reward: 12.0	 Loss: -0.17001400887966156
Step: 835584	Mean reward: 12.125	 Loss: -0.06659015268087387
Step: 843776	Mean reward: 10.5625	 Loss: -0.145943745970726
Step: 851968	Mean reward: 10.3125	 Loss: -0.09931009262800217
Step: 860160	Mean reward: 10.8125	 Loss: -0.09053748846054077
Step: 868352	Mean reward: 10.53125	 Loss: -0.06083116680383682
Step: 876544	Mean reward: 11.53125	 Loss: -0.09538308531045914
Step: 884736	Mean reward: 11.40625	 Loss: -0.1121729239821434
Step: 892928	Mean reward: 11.8125	 Loss: -0.12786175310611725
Step: 901120	Mean reward: 10.84375	 Loss: -0.10166499018669128
Step: 909312	Mean reward: 11.3125	 Loss: -0.13586100935935974
Step: 917504	Mean reward: 11.25	 Loss: -0.10025426745414734
Step: 925696	Mean reward: 13.09375	 Loss: -0.05496735870838165
Step: 933888	Mean reward: 11.71875	 Loss: -0.052437055855989456
Step: 942080	Mean reward: 11.4375	 Loss: -0.049925923347473145
Step: 950272	Mean reward: 10.78125	 Loss: -0.16164399683475494
Step: 958464	Mean reward: 10.78125	 Loss: -0.02947404235601425
Step: 966656	Mean reward: 11.1875	 Loss: -0.12257331609725952
Step: 974848	Mean reward: 11.03125	 Loss: -0.09877549111843109
Step: 983040	Mean reward: 12.84375	 Loss: 0.002017049118876457
Step: 991232	Mean reward: 11.78125	 Loss: -0.05294482782483101
Step: 999424	Mean reward: 11.09375	 Loss: -0.1566772162914276
Step: 1007616	Mean reward: 11.34375	 Loss: -0.12667493522167206
Step: 1015808	Mean reward: 12.3125	 Loss: -0.10864698141813278
Step: 1024000	Mean reward: 12.375	 Loss: -0.08783059567213058
Step: 1032192	Mean reward: 12.15625	 Loss: -0.08704177290201187
Step: 1040384	Mean reward: 13.09375	 Loss: -0.08118048310279846
Step: 1048576	Mean reward: 12.1875	 Loss: -0.10815268009901047
Step: 1056768	Mean reward: 13.40625	 Loss: -0.01472335122525692
Step: 1064960	Mean reward: 11.75	 Loss: -0.06025487929582596
Step: 1073152	Mean reward: 12.96875	 Loss: -0.09857086837291718
Step: 1081344	Mean reward: 12.25	 Loss: -0.09964808076620102
Step: 1089536	Mean reward: 12.625	 Loss: -0.06542150676250458
Step: 1097728	Mean reward: 12.5625	 Loss: -0.037448301911354065
Step: 1105920	Mean reward: 13.46875	 Loss: -0.0916113555431366
Step: 1114112	Mean reward: 12.71875	 Loss: -0.011383747681975365
Step: 1122304	Mean reward: 13.625	 Loss: -0.041956327855587006
Step: 1130496	Mean reward: 13.21875	 Loss: -0.10262864828109741
Step: 1138688	Mean reward: 13.96875	 Loss: -0.14496490359306335
Step: 1146880	Mean reward: 13.28125	 Loss: -0.08328328281641006
Step: 1155072	Mean reward: 13.0625	 Loss: -0.05902386084198952
Step: 1163264	Mean reward: 14.4375	 Loss: 0.01059696264564991
Step: 1171456	Mean reward: 13.96875	 Loss: -0.15884532034397125
Step: 1179648	Mean reward: 13.9375	 Loss: -0.10569433867931366
Step: 1187840	Mean reward: 12.46875	 Loss: -0.020659586414694786
Step: 1196032	Mean reward: 12.59375	 Loss: -0.12871003150939941
Step: 1204224	Mean reward: 13.75	 Loss: -0.02197590284049511
Step: 1212416	Mean reward: 14.0	 Loss: -0.06662865728139877
Step: 1220608	Mean reward: 13.9375	 Loss: -0.018262602388858795
Step: 1228800	Mean reward: 15.4375	 Loss: -0.06162409484386444
Step: 1236992	Mean reward: 15.09375	 Loss: -0.018653564155101776
Step: 1245184	Mean reward: 15.28125	 Loss: -0.10120278596878052
Step: 1253376	Mean reward: 12.21875	 Loss: -0.03429403901100159
Step: 1261568	Mean reward: 14.5625	 Loss: -0.07631118595600128
Step: 1269760	Mean reward: 13.34375	 Loss: -0.1311371773481369
Step: 1277952	Mean reward: 14.46875	 Loss: -0.12784425914287567
Step: 1286144	Mean reward: 14.09375	 Loss: -0.05198576673865318
Step: 1294336	Mean reward: 13.59375	 Loss: -0.07300736755132675
Step: 1302528	Mean reward: 14.90625	 Loss: -0.06430035084486008
Step: 1310720	Mean reward: 13.375	 Loss: -0.1687934845685959
Step: 1318912	Mean reward: 14.125	 Loss: -0.12112050503492355
Step: 1327104	Mean reward: 13.6875	 Loss: -0.08519865572452545
Step: 1335296	Mean reward: 13.125	 Loss: -0.07069052010774612
Step: 1343488	Mean reward: 15.6875	 Loss: -0.05629695579409599
Step: 1351680	Mean reward: 15.9375	 Loss: -0.1368609070777893
Step: 1359872	Mean reward: 14.59375	 Loss: -0.12420034408569336
Step: 1368064	Mean reward: 13.75	 Loss: -0.09406774491071701
Step: 1376256	Mean reward: 14.0	 Loss: -0.027462538331747055
Step: 1384448	Mean reward: 13.71875	 Loss: -0.04867000877857208
Step: 1392640	Mean reward: 14.40625	 Loss: -0.07234161347150803
Step: 1400832	Mean reward: 15.21875	 Loss: -0.06450924277305603
Step: 1409024	Mean reward: 14.84375	 Loss: -0.06732005625963211
Step: 1417216	Mean reward: 14.71875	 Loss: -0.08677935600280762
Step: 1425408	Mean reward: 14.71875	 Loss: -0.04650440812110901
Step: 1433600	Mean reward: 14.28125	 Loss: -0.11441481113433838
Step: 1441792	Mean reward: 14.15625	 Loss: 0.0042987000197172165
Step: 1449984	Mean reward: 13.9375	 Loss: -0.011778710409998894
Step: 1458176	Mean reward: 15.90625	 Loss: -0.07127362489700317
Step: 1466368	Mean reward: 14.25	 Loss: -0.07258933037519455
Step: 1474560	Mean reward: 14.3125	 Loss: -0.08010917901992798
Step: 1482752	Mean reward: 15.96875	 Loss: -0.016175752505660057
Step: 1490944	Mean reward: 14.03125	 Loss: 0.03367479890584946
Step: 1499136	Mean reward: 17.625	 Loss: -0.1210641860961914
Step: 1507328	Mean reward: 14.1875	 Loss: -0.052458979189395905
Step: 1515520	Mean reward: 14.46875	 Loss: -0.07482682168483734
Step: 1523712	Mean reward: 13.59375	 Loss: -0.09978753328323364
Step: 1531904	Mean reward: 14.5625	 Loss: -0.12359747290611267
Step: 1540096	Mean reward: 15.78125	 Loss: -0.04022136703133583
Step: 1548288	Mean reward: 15.40625	 Loss: -0.0827578529715538
Step: 1556480	Mean reward: 14.0625	 Loss: -0.08011393249034882
Step: 1564672	Mean reward: 14.75	 Loss: -0.09464208781719208
Step: 1572864	Mean reward: 13.8125	 Loss: -0.08414577692747116
Step: 1581056	Mean reward: 14.96875	 Loss: -0.1457137167453766
Step: 1589248	Mean reward: 14.3125	 Loss: -0.05034960061311722
Step: 1597440	Mean reward: 14.5	 Loss: -0.14830166101455688
Step: 1605632	Mean reward: 17.375	 Loss: -0.0051415227353572845
Step: 1613824	Mean reward: 14.125	 Loss: -0.007082540541887283
Step: 1622016	Mean reward: 14.21875	 Loss: -0.06891296803951263
Step: 1630208	Mean reward: 15.5625	 Loss: -0.07124067097902298
Step: 1638400	Mean reward: 15.28125	 Loss: -0.10595735907554626
Step: 1646592	Mean reward: 14.9375	 Loss: -0.08490673452615738
Step: 1654784	Mean reward: 15.4375	 Loss: -0.08705351501703262
Step: 1662976	Mean reward: 13.875	 Loss: -0.047963857650756836
Step: 1671168	Mean reward: 14.375	 Loss: -0.16080006957054138
Step: 1679360	Mean reward: 15.75	 Loss: -0.011966328136622906
Step: 1687552	Mean reward: 13.625	 Loss: -0.025294993072748184
Step: 1695744	Mean reward: 15.4375	 Loss: -0.14637595415115356
Step: 1703936	Mean reward: 15.375	 Loss: -0.03431813791394234
Step: 1712128	Mean reward: 14.75	 Loss: -0.04891856387257576
Step: 1720320	Mean reward: 16.65625	 Loss: -0.02241649106144905
Step: 1728512	Mean reward: 15.125	 Loss: -0.01515194308012724
Step: 1736704	Mean reward: 15.25	 Loss: 0.010638301260769367
Step: 1744896	Mean reward: 14.1875	 Loss: -0.022454973310232162
Step: 1753088	Mean reward: 15.65625	 Loss: -0.058754175901412964
Step: 1761280	Mean reward: 13.25	 Loss: -0.07568638771772385
Step: 1769472	Mean reward: 13.5625	 Loss: -0.11415289342403412
Step: 1777664	Mean reward: 15.96875	 Loss: -0.06281968951225281
Step: 1785856	Mean reward: 16.125	 Loss: -0.10272534936666489
Step: 1794048	Mean reward: 15.59375	 Loss: -0.07246878743171692
Step: 1802240	Mean reward: 15.53125	 Loss: -0.08198996633291245
Step: 1810432	Mean reward: 14.59375	 Loss: -0.014535080641508102
Step: 1818624	Mean reward: 15.78125	 Loss: -0.012463740073144436
Step: 1826816	Mean reward: 15.375	 Loss: -0.10372551530599594
Step: 1835008	Mean reward: 14.9375	 Loss: -0.1279974728822708
Step: 1843200	Mean reward: 13.9375	 Loss: -0.16551557183265686
Step: 1851392	Mean reward: 13.0625	 Loss: -0.12001447379589081
Step: 1859584	Mean reward: 14.71875	 Loss: -0.08732014149427414
Step: 1867776	Mean reward: 14.625	 Loss: -0.12767547369003296
Step: 1875968	Mean reward: 15.6875	 Loss: -0.0776250809431076
Step: 1884160	Mean reward: 14.71875	 Loss: -0.04691854864358902
Step: 1892352	Mean reward: 13.9375	 Loss: -0.0604708194732666
Step: 1900544	Mean reward: 15.0	 Loss: -0.04678920656442642
Step: 1908736	Mean reward: 15.25	 Loss: -0.10757309198379517
Step: 1916928	Mean reward: 14.96875	 Loss: -0.026419881731271744
Step: 1925120	Mean reward: 15.03125	 Loss: -0.06200060993432999
Step: 1933312	Mean reward: 14.25	 Loss: -0.0564686618745327
Step: 1941504	Mean reward: 14.8125	 Loss: -0.05261095613241196
Step: 1949696	Mean reward: 14.40625	 Loss: -0.13858960568904877
Step: 1957888	Mean reward: 14.90625	 Loss: -0.027043338865041733
Step: 1966080	Mean reward: 16.40625	 Loss: -0.009895547293126583
Step: 1974272	Mean reward: 14.75	 Loss: -0.09090947359800339
Step: 1982464	Mean reward: 15.6875	 Loss: -0.0885714739561081
Step: 1990656	Mean reward: 14.9375	 Loss: -0.04940526559948921
Step: 1998848	Mean reward: 15.375	 Loss: -0.07228846848011017
Step: 2007040	Mean reward: 15.53125	 Loss: -0.06586069613695145
Step: 2015232	Mean reward: 13.9375	 Loss: 0.0006159748882055283
Step: 2023424	Mean reward: 15.53125	 Loss: -0.11148981750011444
Step: 2031616	Mean reward: 14.71875	 Loss: -0.11643294990062714
Step: 2039808	Mean reward: 14.375	 Loss: -0.0303473100066185
Step: 2048000	Mean reward: 15.90625	 Loss: -0.07975156605243683
Step: 2056192	Mean reward: 16.34375	 Loss: 0.02117326110601425
Step: 2064384	Mean reward: 15.4375	 Loss: -0.12519985437393188
Step: 2072576	Mean reward: 13.9375	 Loss: -0.03856172412633896
Step: 2080768	Mean reward: 14.90625	 Loss: -0.015173757448792458
Step: 2088960	Mean reward: 14.28125	 Loss: -0.05008472129702568
Step: 2097152	Mean reward: 14.1875	 Loss: -0.03742930293083191
Step: 2105344	Mean reward: 13.15625	 Loss: -0.08962912857532501
Step: 2113536	Mean reward: 16.0625	 Loss: -0.07349080592393875
Step: 2121728	Mean reward: 15.21875	 Loss: -0.03197117894887924
Step: 2129920	Mean reward: 16.25	 Loss: -0.08675441145896912
Step: 2138112	Mean reward: 15.0625	 Loss: -0.06338939070701599
Step: 2146304	Mean reward: 17.59375	 Loss: -0.02405541017651558
Step: 2154496	Mean reward: 15.71875	 Loss: -0.09188071638345718
Step: 2162688	Mean reward: 17.1875	 Loss: -0.038460344076156616
Step: 2170880	Mean reward: 14.375	 Loss: 0.03755640983581543
Step: 2179072	Mean reward: 14.78125	 Loss: -0.08583466708660126
Step: 2187264	Mean reward: 14.5	 Loss: -0.08590729534626007
Step: 2195456	Mean reward: 16.65625	 Loss: -0.1067187488079071
Step: 2203648	Mean reward: 13.625	 Loss: -0.08493161201477051
Step: 2211840	Mean reward: 14.65625	 Loss: -0.049752190709114075
Step: 2220032	Mean reward: 15.4375	 Loss: -0.10926125198602676
Step: 2228224	Mean reward: 16.125	 Loss: -0.0380122996866703
Step: 2236416	Mean reward: 15.09375	 Loss: -0.08059738576412201
Step: 2244608	Mean reward: 15.96875	 Loss: -0.03203212469816208
Step: 2252800	Mean reward: 14.875	 Loss: -0.10225482285022736
Step: 2260992	Mean reward: 16.4375	 Loss: -0.061215780675411224
Step: 2269184	Mean reward: 16.34375	 Loss: -0.08708610385656357
Step: 2277376	Mean reward: 16.1875	 Loss: -0.023361697793006897
Step: 2285568	Mean reward: 15.53125	 Loss: -0.0707479938864708
Step: 2293760	Mean reward: 16.09375	 Loss: -0.16114504635334015
Step: 2301952	Mean reward: 15.375	 Loss: -0.08829677850008011
Step: 2310144	Mean reward: 15.875	 Loss: 0.030854184180498123
Step: 2318336	Mean reward: 16.0	 Loss: -0.11115015298128128
Step: 2326528	Mean reward: 15.28125	 Loss: 0.006206571124494076
Step: 2334720	Mean reward: 15.75	 Loss: -0.11143975704908371
Step: 2342912	Mean reward: 14.875	 Loss: -0.01789908856153488
Step: 2351104	Mean reward: 15.0	 Loss: -0.05540324002504349
Step: 2359296	Mean reward: 14.5625	 Loss: -0.14009146392345428
Step: 2367488	Mean reward: 15.875	 Loss: -0.12204360216856003
Step: 2375680	Mean reward: 16.46875	 Loss: -0.02393522672355175
Step: 2383872	Mean reward: 15.5625	 Loss: -0.015859071165323257
Step: 2392064	Mean reward: 14.46875	 Loss: -0.019366830587387085
Step: 2400256	Mean reward: 15.5625	 Loss: -0.02130720391869545
Step: 2408448	Mean reward: 16.4375	 Loss: -0.07450558245182037
Step: 2416640	Mean reward: 15.34375	 Loss: -0.09359373152256012
Step: 2424832	Mean reward: 17.875	 Loss: -0.11056255549192429
Step: 2433024	Mean reward: 15.125	 Loss: -0.08441779762506485
Step: 2441216	Mean reward: 15.0	 Loss: -0.06268248707056046
Step: 2449408	Mean reward: 16.84375	 Loss: -0.011957844719290733
Step: 2457600	Mean reward: 16.0	 Loss: -0.10300911217927933
Step: 2465792	Mean reward: 15.46875	 Loss: -0.08266739547252655
Step: 2473984	Mean reward: 16.0625	 Loss: -0.05391624569892883
Step: 2482176	Mean reward: 15.5625	 Loss: 0.040624674409627914
Step: 2490368	Mean reward: 16.15625	 Loss: -0.08635704964399338
Step: 2498560	Mean reward: 16.0	 Loss: -0.02145421877503395
Step: 2506752	Mean reward: 16.5	 Loss: 0.02274147793650627
Step: 2514944	Mean reward: 15.8125	 Loss: 0.0428018644452095
Step: 2523136	Mean reward: 15.84375	 Loss: -0.11399387568235397
Step: 2531328	Mean reward: 16.53125	 Loss: -0.013437207788228989
Step: 2539520	Mean reward: 15.1875	 Loss: -0.05029357969760895
Step: 2547712	Mean reward: 16.875	 Loss: -0.06952900439500809
Step: 2555904	Mean reward: 14.78125	 Loss: 0.009636897593736649
Step: 2564096	Mean reward: 16.5	 Loss: -0.07947954535484314
Step: 2572288	Mean reward: 14.84375	 Loss: 0.0677911788225174
Step: 2580480	Mean reward: 15.65625	 Loss: -0.10461243242025375
Step: 2588672	Mean reward: 15.78125	 Loss: -0.03464345633983612
Step: 2596864	Mean reward: 14.71875	 Loss: -0.06791351735591888
Step: 2605056	Mean reward: 15.40625	 Loss: -0.046365004032850266
Step: 2613248	Mean reward: 14.84375	 Loss: 0.036946188658475876
Step: 2621440	Mean reward: 15.09375	 Loss: 0.0024886354804039
Step: 2629632	Mean reward: 15.59375	 Loss: -0.06222143769264221
Step: 2637824	Mean reward: 16.5	 Loss: -0.04914512485265732
Step: 2646016	Mean reward: 14.5	 Loss: -0.06811544299125671
Step: 2654208	Mean reward: 16.09375	 Loss: -0.04938700050115585
Step: 2662400	Mean reward: 15.5625	 Loss: -0.12678217887878418
Step: 2670592	Mean reward: 16.5	 Loss: 0.02161889337003231
Step: 2678784	Mean reward: 16.0625	 Loss: -0.04412873089313507
Step: 2686976	Mean reward: 15.6875	 Loss: -0.10344795137643814
Step: 2695168	Mean reward: 16.0625	 Loss: -0.03989575803279877
Step: 2703360	Mean reward: 14.34375	 Loss: -0.10827042162418365
Step: 2711552	Mean reward: 16.4375	 Loss: -0.017034679651260376
Step: 2719744	Mean reward: 16.6875	 Loss: -0.05998775362968445
Step: 2727936	Mean reward: 16.25	 Loss: -0.050796475261449814
Step: 2736128	Mean reward: 18.1875	 Loss: -0.029314614832401276
Step: 2744320	Mean reward: 15.46875	 Loss: -0.03247712552547455
Step: 2752512	Mean reward: 17.96875	 Loss: -0.015797387808561325
Step: 2760704	Mean reward: 16.46875	 Loss: -0.10190556198358536
Step: 2768896	Mean reward: 16.03125	 Loss: -0.004572245292365551
Step: 2777088	Mean reward: 14.59375	 Loss: -0.0011791642755270004
Step: 2785280	Mean reward: 18.90625	 Loss: -0.033202074468135834
Step: 2793472	Mean reward: 15.9375	 Loss: -0.05752965435385704
