Training PPO 2 with the following parameter dict:
{'total_steps': 8000000.0, 'num_envs': 32, 'num_steps': 256, 'num_levels': 200, 'num_epochs': 3, 'batch_size': 512, 'eps': 0.2, 'grad_eps': 0.5, 'value_coef': 0.5, 'entropy_coef': 0.01, 'c1': 0.5, 'c2': 0.01, 'num_actions': 15, 'in_channels': 3, 'feature_dim': 64, 'env_name': 'starpilot', 'use_background': False}
stabelized  ppo
Observation space: Box([[[0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  ...
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  ...
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  ...
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]
  [0. 0. 0. ... 0. 0. 0.]]], [[[1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  ...
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]]

 [[1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  ...
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]]

 [[1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  ...
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]]], (3, 64, 64), float32)
Action space: 15
Step: 8192	Mean reward: 4.21875	 Loss: 0.17864996194839478
Step: 286720	Mean reward: 8.96875	 Loss: -0.06880765408277512
Step: 294912	Mean reward: 10.3125	 Loss: -0.019513553008437157
Step: 303104	Mean reward: 10.75	 Loss: -0.05165854096412659
Step: 311296	Mean reward: 10.1875	 Loss: 0.047369569540023804
Step: 319488	Mean reward: 10.53125	 Loss: 0.012537144124507904
Step: 327680	Mean reward: 10.125	 Loss: -0.025699391961097717
Step: 335872	Mean reward: 11.03125	 Loss: -0.041700657457113266
Step: 344064	Mean reward: 10.03125	 Loss: -0.03301823139190674
Step: 352256	Mean reward: 10.25	 Loss: 0.03207731246948242
Step: 360448	Mean reward: 11.0	 Loss: -0.0053169745951890945
Step: 368640	Mean reward: 10.15625	 Loss: 0.009655823931097984
Step: 376832	Mean reward: 10.28125	 Loss: -0.02157883532345295
Step: 385024	Mean reward: 11.5625	 Loss: -0.030162399634718895
Step: 393216	Mean reward: 11.0	 Loss: -0.014846030622720718
Step: 401408	Mean reward: 10.59375	 Loss: 0.03204093128442764
Step: 409600	Mean reward: 12.0625	 Loss: 0.04267708957195282
Step: 417792	Mean reward: 12.1875	 Loss: 0.036057908087968826
Step: 425984	Mean reward: 12.09375	 Loss: 0.040628645569086075
Step: 434176	Mean reward: 11.46875	 Loss: -0.05779797211289406
Step: 442368	Mean reward: 11.53125	 Loss: 0.06066714972257614
Step: 450560	Mean reward: 11.46875	 Loss: 0.04516259580850601
Step: 458752	Mean reward: 9.53125	 Loss: 0.005990190431475639
Step: 466944	Mean reward: 11.09375	 Loss: 0.011605948209762573
Step: 475136	Mean reward: 10.8125	 Loss: -0.009038371965289116
Step: 483328	Mean reward: 12.125	 Loss: -0.1183122843503952
Step: 491520	Mean reward: 11.3125	 Loss: -0.0028106868267059326
Step: 499712	Mean reward: 11.625	 Loss: -0.05326081067323685
Step: 507904	Mean reward: 11.09375	 Loss: -0.07849633693695068
Step: 516096	Mean reward: 11.03125	 Loss: -0.06572360545396805
Step: 524288	Mean reward: 10.4375	 Loss: -0.029280947521328926
Step: 532480	Mean reward: 9.9375	 Loss: -0.0632445365190506
Step: 540672	Mean reward: 10.625	 Loss: -0.02733433246612549
Step: 548864	Mean reward: 11.46875	 Loss: -0.09142905473709106
Step: 557056	Mean reward: 10.5625	 Loss: -0.04582442715764046
Step: 565248	Mean reward: 10.03125	 Loss: 0.06064696982502937
Step: 573440	Mean reward: 13.25	 Loss: -0.03568841144442558
Step: 581632	Mean reward: 12.09375	 Loss: -0.08308546990156174
Step: 589824	Mean reward: 11.25	 Loss: 0.007073121145367622
Step: 598016	Mean reward: 12.6875	 Loss: 0.0025219209492206573
Step: 606208	Mean reward: 12.03125	 Loss: 0.05773735046386719
Step: 614400	Mean reward: 11.96875	 Loss: -0.015259306877851486
Step: 622592	Mean reward: 11.03125	 Loss: -0.020694181323051453
Step: 630784	Mean reward: 11.0	 Loss: -0.03344515711069107
Step: 638976	Mean reward: 12.09375	 Loss: -0.04249052703380585
Step: 647168	Mean reward: 12.28125	 Loss: 0.1080644279718399
Step: 655360	Mean reward: 12.25	 Loss: -0.051148563623428345
Step: 663552	Mean reward: 12.3125	 Loss: -0.04136306792497635
Step: 671744	Mean reward: 12.15625	 Loss: -0.10443158447742462
Step: 679936	Mean reward: 12.6875	 Loss: 0.05594870448112488
Step: 688128	Mean reward: 11.4375	 Loss: -0.04239892214536667
Step: 696320	Mean reward: 12.09375	 Loss: 0.03088090568780899
Step: 704512	Mean reward: 12.53125	 Loss: 0.047604210674762726
Step: 712704	Mean reward: 11.625	 Loss: -0.01703016459941864
Step: 720896	Mean reward: 12.15625	 Loss: -0.027473993599414825
Step: 729088	Mean reward: 13.8125	 Loss: -0.05621218681335449
Step: 737280	Mean reward: 12.53125	 Loss: 0.03013583831489086
Step: 745472	Mean reward: 12.3125	 Loss: 0.015356026589870453
Step: 753664	Mean reward: 11.875	 Loss: -0.035782501101493835
Step: 761856	Mean reward: 12.84375	 Loss: -0.0020118076354265213
Step: 770048	Mean reward: 12.34375	 Loss: -0.06278019398450851
Step: 778240	Mean reward: 11.78125	 Loss: -0.0834457278251648
Step: 786432	Mean reward: 12.09375	 Loss: 0.036638692021369934
Step: 794624	Mean reward: 12.90625	 Loss: -0.12619896233081818
Step: 802816	Mean reward: 13.59375	 Loss: -0.09121891856193542
Step: 811008	Mean reward: 14.59375	 Loss: -0.08061020076274872
Step: 819200	Mean reward: 13.78125	 Loss: 0.03226076811552048
Step: 827392	Mean reward: 13.28125	 Loss: -0.01791815459728241
Step: 835584	Mean reward: 12.40625	 Loss: -0.0777529627084732
Step: 843776	Mean reward: 13.125	 Loss: 0.010930053889751434
Step: 851968	Mean reward: 12.3125	 Loss: 0.022804850712418556
Step: 860160	Mean reward: 11.5625	 Loss: -0.020743759348988533
Step: 868352	Mean reward: 13.53125	 Loss: -0.048300597816705704
Step: 876544	Mean reward: 12.25	 Loss: 0.11948303878307343
Step: 884736	Mean reward: 12.0	 Loss: 0.043190035969018936
Step: 892928	Mean reward: 14.15625	 Loss: -0.052384085953235626
Step: 901120	Mean reward: 12.15625	 Loss: -0.11562756448984146
Step: 909312	Mean reward: 12.5625	 Loss: -0.0840960219502449
Step: 917504	Mean reward: 12.8125	 Loss: -0.08961637318134308
Step: 925696	Mean reward: 12.84375	 Loss: -0.031168844550848007
Step: 933888	Mean reward: 12.09375	 Loss: -0.03921765461564064
Step: 942080	Mean reward: 11.75	 Loss: -0.03638667240738869
Step: 950272	Mean reward: 13.4375	 Loss: -0.005240585654973984
Step: 958464	Mean reward: 11.875	 Loss: -0.061215031892061234
Step: 966656	Mean reward: 11.71875	 Loss: -0.045261602848768234
Step: 974848	Mean reward: 13.46875	 Loss: -0.008962275460362434
Step: 983040	Mean reward: 12.84375	 Loss: -0.010991198942065239
Step: 991232	Mean reward: 11.96875	 Loss: 0.03639484569430351
Step: 999424	Mean reward: 13.3125	 Loss: 0.009653681889176369
Step: 1007616	Mean reward: 13.25	 Loss: 0.005461540073156357
Step: 1015808	Mean reward: 13.46875	 Loss: 0.026370612904429436
Step: 1024000	Mean reward: 14.0625	 Loss: 0.03854048252105713
Step: 1032192	Mean reward: 13.09375	 Loss: 0.0005507413297891617
Step: 1040384	Mean reward: 12.59375	 Loss: -0.03042871132493019
Step: 1048576	Mean reward: 11.9375	 Loss: -0.14799006283283234
Step: 1056768	Mean reward: 12.75	 Loss: -0.018321936950087547
Step: 1064960	Mean reward: 13.625	 Loss: -0.04823806881904602
Step: 1073152	Mean reward: 13.1875	 Loss: 0.0058880764991045
Step: 1081344	Mean reward: 14.65625	 Loss: -0.012740226462483406
Step: 1089536	Mean reward: 14.0625	 Loss: 0.009882647544145584
Step: 1097728	Mean reward: 15.0625	 Loss: -0.0491735115647316
Step: 1105920	Mean reward: 14.78125	 Loss: -0.07711034268140793
Step: 1114112	Mean reward: 12.875	 Loss: -0.03579369932413101
Step: 1122304	Mean reward: 13.78125	 Loss: -0.04525168240070343
Step: 1130496	Mean reward: 14.34375	 Loss: -0.18094153702259064
Step: 1138688	Mean reward: 12.65625	 Loss: -0.047058623284101486
Step: 1146880	Mean reward: 13.34375	 Loss: -0.082986980676651
Step: 1155072	Mean reward: 13.03125	 Loss: -0.08582205325365067
Step: 1163264	Mean reward: 13.3125	 Loss: 0.05802305415272713
Step: 1171456	Mean reward: 14.625	 Loss: -0.041850727051496506
Step: 1179648	Mean reward: 13.6875	 Loss: -0.11520051211118698
Step: 1187840	Mean reward: 13.0	 Loss: -0.06253325194120407
Step: 1196032	Mean reward: 14.40625	 Loss: -0.04691295325756073
Step: 1204224	Mean reward: 12.75	 Loss: 0.0031778421252965927
Step: 1212416	Mean reward: 15.4375	 Loss: -0.06766754388809204
Step: 1220608	Mean reward: 14.0625	 Loss: -0.03203640505671501
Step: 1228800	Mean reward: 14.1875	 Loss: -0.08549235016107559
Step: 1236992	Mean reward: 14.1875	 Loss: -0.04139009490609169
Step: 1245184	Mean reward: 14.375	 Loss: -0.001965941861271858
Step: 1253376	Mean reward: 13.9375	 Loss: 0.004605570808053017
Step: 1261568	Mean reward: 13.15625	 Loss: -0.02650926075875759
Step: 1269760	Mean reward: 14.3125	 Loss: -0.03392565995454788
Step: 1277952	Mean reward: 14.28125	 Loss: -0.09258221089839935
Step: 1286144	Mean reward: 13.3125	 Loss: 0.025415999814867973
Step: 1294336	Mean reward: 14.59375	 Loss: -0.01948755979537964
Step: 1302528	Mean reward: 15.375	 Loss: 0.04021194204688072
Step: 1310720	Mean reward: 13.875	 Loss: -0.02216632477939129
Step: 1318912	Mean reward: 15.28125	 Loss: -0.002632899209856987
Step: 1327104	Mean reward: 12.3125	 Loss: 0.02873239479959011
Step: 1335296	Mean reward: 14.78125	 Loss: -0.010436667129397392
Step: 1343488	Mean reward: 15.40625	 Loss: 0.01426653377711773
Step: 1351680	Mean reward: 15.3125	 Loss: -0.07990692555904388
Step: 1359872	Mean reward: 14.375	 Loss: -0.02533152885735035
Step: 1368064	Mean reward: 13.6875	 Loss: -0.039983831346035004
Step: 1376256	Mean reward: 15.21875	 Loss: -0.0033684279769659042
Step: 1384448	Mean reward: 14.5625	 Loss: -0.04658167064189911
Step: 1392640	Mean reward: 15.4375	 Loss: -0.013195160776376724
Step: 1400832	Mean reward: 13.75	 Loss: 0.010585252195596695
Step: 1409024	Mean reward: 13.46875	 Loss: -0.025151614099740982
Step: 1417216	Mean reward: 15.21875	 Loss: 0.0042661745101213455
Step: 1425408	Mean reward: 12.75	 Loss: -0.020643219351768494
Step: 1433600	Mean reward: 15.5	 Loss: 0.07262099534273148
Step: 1441792	Mean reward: 14.1875	 Loss: 0.006466353312134743
Step: 1449984	Mean reward: 14.90625	 Loss: 0.00710846483707428
Step: 1458176	Mean reward: 14.90625	 Loss: 0.021065985783934593
Step: 1466368	Mean reward: 16.03125	 Loss: -0.02044830657541752
Step: 1474560	Mean reward: 15.53125	 Loss: -0.027156874537467957
Step: 1482752	Mean reward: 14.28125	 Loss: -0.04583153873682022
Step: 1490944	Mean reward: 13.875	 Loss: -0.03981193155050278
Step: 1499136	Mean reward: 14.9375	 Loss: -0.05896003544330597
Step: 1507328	Mean reward: 15.03125	 Loss: -0.07113510370254517
Step: 1515520	Mean reward: 14.6875	 Loss: 0.040502674877643585
Step: 1523712	Mean reward: 12.4375	 Loss: -0.0029064249247312546
Step: 1531904	Mean reward: 15.28125	 Loss: -0.02957134135067463
Step: 1540096	Mean reward: 14.65625	 Loss: -0.030397625640034676
Step: 1548288	Mean reward: 14.8125	 Loss: 0.00417664460837841
Step: 1556480	Mean reward: 15.4375	 Loss: 0.039838630706071854
Step: 1564672	Mean reward: 15.125	 Loss: -0.07272208482027054
Step: 1572864	Mean reward: 15.4375	 Loss: -0.007171971723437309
Step: 1581056	Mean reward: 14.09375	 Loss: -0.09957333654165268
Step: 1589248	Mean reward: 13.875	 Loss: -0.06404563784599304
Step: 1597440	Mean reward: 14.78125	 Loss: -0.0004606209695339203
Step: 1605632	Mean reward: 14.5	 Loss: -0.03855773061513901
Step: 1613824	Mean reward: 14.875	 Loss: 0.06279386579990387
Step: 1622016	Mean reward: 15.78125	 Loss: 0.025178588926792145
Step: 1630208	Mean reward: 15.84375	 Loss: -0.02761799655854702
Step: 1638400	Mean reward: 15.6875	 Loss: -0.04094616323709488
Step: 1646592	Mean reward: 16.34375	 Loss: -0.028690218925476074
Step: 1654784	Mean reward: 15.8125	 Loss: -0.051613230258226395
Step: 1662976	Mean reward: 15.90625	 Loss: -0.09298569709062576
Step: 1671168	Mean reward: 13.9375	 Loss: 0.015522217378020287
Step: 1679360	Mean reward: 15.53125	 Loss: 0.008595434948801994
Step: 1687552	Mean reward: 16.0	 Loss: 0.03852565586566925
Step: 1695744	Mean reward: 15.28125	 Loss: -0.022546041756868362
Step: 1703936	Mean reward: 15.375	 Loss: 0.06577794998884201
Step: 1712128	Mean reward: 15.375	 Loss: -0.04131609946489334
Step: 1720320	Mean reward: 14.4375	 Loss: 0.002025917172431946
Step: 1728512	Mean reward: 16.28125	 Loss: -0.013478565961122513
Step: 1736704	Mean reward: 14.71875	 Loss: -0.05498892068862915
Step: 1744896	Mean reward: 15.4375	 Loss: -0.032950688153505325
Step: 1753088	Mean reward: 15.4375	 Loss: -0.08881262689828873
Step: 1761280	Mean reward: 16.0625	 Loss: -0.007051678374409676
Step: 1769472	Mean reward: 14.5625	 Loss: -0.05744502320885658
Step: 1777664	Mean reward: 16.15625	 Loss: 0.006648791953921318
Step: 1785856	Mean reward: 16.125	 Loss: -0.035180240869522095
Step: 1794048	Mean reward: 16.59375	 Loss: -0.017642291262745857
Step: 1802240	Mean reward: 16.53125	 Loss: 0.03203863278031349
Step: 1810432	Mean reward: 14.6875	 Loss: -0.02830662578344345
Step: 1818624	Mean reward: 14.84375	 Loss: -0.050143271684646606
Step: 1826816	Mean reward: 16.4375	 Loss: 0.0013948455452919006
Step: 1835008	Mean reward: 13.96875	 Loss: -0.03145439922809601
Step: 1843200	Mean reward: 15.84375	 Loss: 0.038666315376758575
Step: 1851392	Mean reward: 16.125	 Loss: -0.10948989540338516
Step: 1859584	Mean reward: 16.625	 Loss: -0.09705626964569092
Step: 1867776	Mean reward: 16.34375	 Loss: -0.009010657668113708
Step: 1875968	Mean reward: 15.4375	 Loss: 0.025515839457511902
Step: 1884160	Mean reward: 16.65625	 Loss: -0.16156068444252014
Step: 1892352	Mean reward: 15.21875	 Loss: 0.07863348722457886
Step: 1900544	Mean reward: 14.6875	 Loss: -0.064046710729599
Step: 1908736	Mean reward: 16.03125	 Loss: 0.02481991797685623
Step: 1916928	Mean reward: 15.53125	 Loss: -0.043389033526182175
Step: 1925120	Mean reward: 15.0625	 Loss: -0.011738946661353111
Step: 1933312	Mean reward: 15.9375	 Loss: -0.07851216942071915
Step: 1941504	Mean reward: 18.21875	 Loss: -0.0545947328209877
Step: 1949696	Mean reward: 15.84375	 Loss: -0.05180985480546951
Step: 1957888	Mean reward: 16.0	 Loss: -0.06550931930541992
Step: 1966080	Mean reward: 16.65625	 Loss: 0.01026407815515995
Step: 1974272	Mean reward: 14.8125	 Loss: -0.08861914277076721
Step: 1982464	Mean reward: 15.03125	 Loss: -0.05493159219622612
Step: 1990656	Mean reward: 16.53125	 Loss: -0.08029987663030624
Step: 1998848	Mean reward: 15.65625	 Loss: -0.0006527956575155258
Step: 2007040	Mean reward: 14.09375	 Loss: -0.007310055196285248
Step: 2015232	Mean reward: 16.15625	 Loss: -0.0625443160533905
Step: 2023424	Mean reward: 16.15625	 Loss: -0.10293804109096527
Step: 2031616	Mean reward: 14.9375	 Loss: -0.045634713023900986
Step: 2039808	Mean reward: 16.84375	 Loss: -0.0015499163419008255
Step: 2048000	Mean reward: 15.25	 Loss: -0.05416697636246681
Step: 2056192	Mean reward: 16.65625	 Loss: 0.03776704519987106
Step: 2064384	Mean reward: 16.28125	 Loss: -0.0039430046454072
Step: 2072576	Mean reward: 15.25	 Loss: -0.027658436447381973
Step: 2080768	Mean reward: 15.125	 Loss: -0.01020659040659666
Step: 2088960	Mean reward: 17.84375	 Loss: -0.1404334157705307
Step: 2097152	Mean reward: 15.34375	 Loss: -0.012237031012773514
Step: 2105344	Mean reward: 16.71875	 Loss: 0.041800543665885925
Step: 2113536	Mean reward: 16.375	 Loss: -0.0392991378903389
Step: 2121728	Mean reward: 16.4375	 Loss: -0.034965790808200836
Step: 2129920	Mean reward: 16.375	 Loss: -0.05787670612335205
Step: 2138112	Mean reward: 15.78125	 Loss: -0.11564446240663528
Step: 2146304	Mean reward: 15.875	 Loss: 0.03723341226577759
Step: 2154496	Mean reward: 15.875	 Loss: -0.034569013863801956
Step: 2162688	Mean reward: 14.1875	 Loss: -0.08090151101350784
Step: 2170880	Mean reward: 16.46875	 Loss: -0.060221362859010696
Step: 2179072	Mean reward: 16.75	 Loss: -0.05512059107422829
Step: 2187264	Mean reward: 15.125	 Loss: -0.000665116123855114
Step: 2195456	Mean reward: 17.59375	 Loss: -0.05854526907205582
Step: 2203648	Mean reward: 17.15625	 Loss: -0.041960593312978745
Step: 2211840	Mean reward: 17.78125	 Loss: -0.0018572071567177773
Step: 2220032	Mean reward: 16.78125	 Loss: -0.028513187542557716
Step: 2228224	Mean reward: 17.53125	 Loss: -0.023126356303691864
Step: 2236416	Mean reward: 16.53125	 Loss: -0.06656774878501892
Step: 2244608	Mean reward: 15.84375	 Loss: 0.015212848782539368
Step: 2252800	Mean reward: 16.28125	 Loss: -0.012133670039474964
Step: 2260992	Mean reward: 18.90625	 Loss: -0.0159248448908329
Step: 2269184	Mean reward: 16.25	 Loss: -0.00923438835889101
Step: 2277376	Mean reward: 14.34375	 Loss: -0.06445673108100891
Step: 2285568	Mean reward: 16.75	 Loss: -0.007422447204589844
Step: 2293760	Mean reward: 17.375	 Loss: -0.08401420712471008
Step: 2301952	Mean reward: 15.25	 Loss: -0.023608405143022537
Step: 2310144	Mean reward: 16.46875	 Loss: 0.015118816867470741
Step: 2318336	Mean reward: 16.59375	 Loss: -0.1366504430770874
Step: 2326528	Mean reward: 17.1875	 Loss: 0.027399782091379166
Step: 2334720	Mean reward: 17.4375	 Loss: 0.018427684903144836
Step: 2342912	Mean reward: 15.53125	 Loss: -0.030594568699598312
Step: 2351104	Mean reward: 17.1875	 Loss: -0.03786027804017067
Step: 2359296	Mean reward: 15.5	 Loss: -0.03389322757720947
Step: 2367488	Mean reward: 16.53125	 Loss: -0.01029076799750328
Step: 2375680	Mean reward: 17.78125	 Loss: -0.0017020544037222862
Step: 2383872	Mean reward: 17.78125	 Loss: -0.07356336712837219
Step: 2392064	Mean reward: 16.625	 Loss: 0.015496894717216492
Step: 2400256	Mean reward: 18.15625	 Loss: -0.07973113656044006
Step: 2408448	Mean reward: 17.21875	 Loss: 0.005035691894590855
Step: 2416640	Mean reward: 16.8125	 Loss: -0.05784092843532562
Step: 2424832	Mean reward: 17.40625	 Loss: -0.07637844234704971
Step: 2433024	Mean reward: 17.0625	 Loss: -0.05818995088338852
Step: 2441216	Mean reward: 15.8125	 Loss: -0.05250043794512749
Step: 2449408	Mean reward: 17.875	 Loss: -0.007101388648152351
Step: 2457600	Mean reward: 15.9375	 Loss: -0.0023336075246334076
Step: 2465792	Mean reward: 17.78125	 Loss: -0.04274407774209976
Step: 2473984	Mean reward: 15.875	 Loss: -0.030021490529179573
Step: 2482176	Mean reward: 15.8125	 Loss: -0.06296423822641373
Step: 2490368	Mean reward: 16.21875	 Loss: -0.06041080504655838
Step: 2498560	Mean reward: 17.125	 Loss: -0.10098825395107269
Step: 2506752	Mean reward: 16.03125	 Loss: -0.02847745642066002
Step: 2514944	Mean reward: 16.875	 Loss: -0.002755925990641117
Step: 2523136	Mean reward: 17.09375	 Loss: -0.02887783944606781
Step: 2531328	Mean reward: 15.78125	 Loss: -0.019422121345996857
Step: 2539520	Mean reward: 16.625	 Loss: 0.015178837813436985
Step: 2547712	Mean reward: 19.0625	 Loss: 0.053604837507009506
Step: 2555904	Mean reward: 17.0	 Loss: -0.036729130893945694
Step: 2564096	Mean reward: 19.4375	 Loss: -0.0666608139872551
Step: 2572288	Mean reward: 16.1875	 Loss: 0.028188200667500496
Step: 2580480	Mean reward: 16.21875	 Loss: -0.09947032481431961
Step: 2588672	Mean reward: 17.875	 Loss: -0.10801657289266586
Step: 2596864	Mean reward: 17.59375	 Loss: -0.03944658488035202
Step: 2605056	Mean reward: 18.0625	 Loss: -0.0791533812880516
Step: 2613248	Mean reward: 17.375	 Loss: -0.021544544026255608
Step: 2621440	Mean reward: 18.6875	 Loss: -0.03328875079751015
Step: 2629632	Mean reward: 17.1875	 Loss: -0.017111651599407196
Step: 2637824	Mean reward: 17.96875	 Loss: -0.04125664383172989
Step: 2646016	Mean reward: 17.9375	 Loss: -0.09855491667985916
Step: 2654208	Mean reward: 17.25	 Loss: 0.004318550229072571
Step: 2662400	Mean reward: 17.34375	 Loss: -0.008307644166052341
Step: 2670592	Mean reward: 18.4375	 Loss: -0.07109316438436508
Step: 2678784	Mean reward: 19.78125	 Loss: -0.03191162645816803
Step: 2686976	Mean reward: 17.8125	 Loss: 0.006410281173884869
Step: 2695168	Mean reward: 17.25	 Loss: 0.042129769921302795
Step: 2703360	Mean reward: 17.40625	 Loss: 0.015110115520656109
Step: 2711552	Mean reward: 16.71875	 Loss: -0.11063564568758011
Step: 2719744	Mean reward: 16.46875	 Loss: -0.04736795276403427
Step: 2727936	Mean reward: 17.1875	 Loss: 0.05294327437877655
Step: 2736128	Mean reward: 17.5625	 Loss: -0.09246301651000977
Step: 2744320	Mean reward: 16.375	 Loss: -0.051146380603313446
Step: 2752512	Mean reward: 18.21875	 Loss: -0.058766044676303864
Step: 2760704	Mean reward: 18.8125	 Loss: 0.013208379037678242
Step: 2768896	Mean reward: 17.09375	 Loss: -0.016447294503450394
Step: 2777088	Mean reward: 16.5625	 Loss: -0.050250060856342316
Step: 2785280	Mean reward: 17.28125	 Loss: 0.01943618804216385
Step: 2793472	Mean reward: 16.28125	 Loss: -0.048815224319696426
